label	text_a
0	If  you  had  your  way  their  would  be  no  whites  to  pay  taxes  so  the  blacks  could  collect  welfare  and  as  they  have  proved  in  Africa  they  are  incapable  of  feeding  themselves
2	Read  what  is  in  Bold  .
2	They  were  in  a  living  room  sitting  on  the  couch  implying  that  they  were  a  couple  .
0	They  are  supporting  the  destruction  of  their  future  generations  .
2	Myself  unfortunately  I  was  never  there  ,  but  my  friend  goes  every  year  and  she  says  it  is  great  .
2	Strange  that  you  cant  visit  it  anymore  .
2	Good  tune  though  ,  but  '  tis  used  to  praise  a  terrible  tyrannic  Empire  .
2	Since  the  eleventh  letter  of  the  alphabet  is  K  ,  3  Ks  =  Ku  Klux  Klan  .
0	These  groids  went  haywire  when  they  got  in  there  and  found  themselves  a  white  girl  .
2	Is  it  a  finnish  version  of  ``  Får  får  får  ?  ''  ?
2	Yes  they  all  know  ,  I  have  felt  this  way  for  year  more  than  I  can  to  think  about  .
2	Its  a  huge  country  with  each  tribe  and  religion  having  their  own  province  .
2	Well  we  must  send  money  so  you  can  arm  yourselves  .
2	Well  of  course  not  ,  hell  ,  my  glock  40  9mils  can  hit  a  penny  at  a  mile  if  I  hold  '  em  sideways  !
2	Congrats  .
2	Researching  your  topic  and  facts  is  as  important  as  compsing  your  essay  .
2	The  lengths  the  fed.  gov.  will  go  to  in  order  to  put  a  notch  on  the  preverbial  (  sp  ?  )  belt  ....
2	I  see  it  as  a  martial  art  yes  but  more  as  a  system  of  life  that  includes  martial  arts  and  various  forms  of  military  skills
2	(  Credit  :  NASA  ,  ESA  ,  and  M.  Brown  )  http://solarviews.com/eng/eris.htm
2	This  is  from  the  backfile  of  Stormfront  's  Advance  Scout  ,  which  is  solely  devoted  to  promoting  the  organizing  strategy  of  PLE-Legionism  .
2	Purchase  both  a  22  rifle  and  pistol  .
2	I  especially  like  the  news  stories  told  un-PC  .
0	So  please  Zuma  be  a  good  little  kaffir  and  take  their  land
2	Use  your  guns  to  fight  for  THE  WHITE  RACE  !!
2	Well,  I  have  a  few  hundred  bookmarked  -  but  here  's  a  few  that  I  've  looked  at  more  than  once  or  twice  :  This  website  has  free  curriculum  and  good  advice  :  http://bringinguplearners.com/Iusethisoneallthetimeforplanning:http://donnayoung.org/Ifyouwishtoaddanewelementtoyourhomeschool:http://www.teachwithmovies.org/index.html  Happy  learning  !
2	YouTube  -  &  #x202a  ;  Rohirrim  charges  at  Helmsdeep  &  #x202c  ;  &  lrm  ;
2	It  is  always  nice  to  meet  people  who  have  the  same  views  as  yourself  .
2	Also  ,  most  Swedes  at  least  get  MTV  and  Eurosport  .
2	Every  time  I  've  ever  taken  this  test  I  got  roughly  around  the  same  spot  .
2	Janice
2	I  enjoy  Classical  music  .
2	Please,  enough  of  the  Finno-Ugric  fairy  tale  https  :  //www.stormfront.org/forum/t416643  /  https  :  //www.stormfront.org/forum/t69616  /  And  here  is  a  Khanty  song  for  comparison  Khanty  song  ``  Akem  ar  ''  (  ``  Old  Man  's  Song  ''  )  -  YouTube
0	Send  them  all  to  Afreaka  And  sink  the  farkin  boat  !
2	Almost  all  of  the  Middle  East  and  North  Africa  was  full  of  whites  once  upon  a  time  .
2	Believe  me  when  I  say  that  this  WILL  get  notice  and  will  piss  the  anti  's  off  because  they  ca  n't  say  it  's  ``  Hate  Speech  ''  !
2	Lines  ?
2	Here  is  another  source  for  5.56  They  are  out  of  stock  on  the  Wolf  garbage  but  have  PMC  and  some  Federal  in  stock  .
2	I  have  been  thinking  about  Ireland  as  a  place  to  settle  and  refuge  for  the  white  race  .
0	And  theres  a  good  chance  these  children  will  end  up  race  mixing  back  into  the  white  gene  pool  ,  mongrelizing  our  race  .
2	My  cousin  lives  there  ,  he  's  retired  nypd  .
2	Check  out  the  small  northern  Ontario  Towns  ,  Holtyre  ,  Ramore  ,  King  Kirkland  ,  Englehart  ,  Black  River  ...  saw  one  nonwhite  in  5  years  (  not  counting  the  occasional  native  )  .
2	We  had  Dresden  remembrance  last  year  and  will  again  this  year
0	Got  to  laugh  at  how  he  is  saying  about  how  forward  thinking  and  how  much  egyptians  love  democracy  when  they  are  about  to  hand  power  to  a  bunch  of  hard  line  Islamic  fundamentalists  who  are  more  backward  and  worse  than  the  last  mob  you  Could  n't  make  it  up
2	It  happened  in  Taco  Bell  once  and  I  just  grinned  at  him  and  he  turned  away  .
2	I  want  to  thank  you  for  responding  to  my  thread  .
0	We  are  far  closer  to  being  neanderthals  than  apes  .
2	Even  when  you  're  hearing  '  em  for  the  umpteenth  time  you  just  have  to  smile  like  it  's  new  .
2	The  language  itself  ,  though  ,  is  nowhere  near  that  .
2	The  jews  in  Hollywood  would  almost  be  happy  about  that
2	Does  anyone  else  ever  have  the  feeling  that  Churchill  was  only  fighting  the  Germans  rather  than  NS  as  he  was  he  acted  like  he  was  surprised  at  the  Nurnberg  trials  ?
2	You  could  have  made  one  for  prophecies  .
2	Will  you  please  go  to  this  link  and  sign  the  petition  in  support  of  the  right  of  Russian  Nationalist  to  march  .
2	They  just  do  their  job  as  God  has  given  them  the  light  to  perceive  it  .
2	It  actively  teaches  kids  to  be  PC  ,  but  it  is  still  useful  .
2	Im  proud  of  my  heritage  .
0	I  dont  think  it  will  work  moot  is  too  much  of  a  libtard  to  allow  that  going  on  for  too  long
2	I  hope  every  one  had  a  Happy  Halloween  .
2	Let's  not  get  above  ourselves  lads  .
2	But  a  new  PLE  friend  in  Sao  Paulo  introduced  himself  by  e-mail  this  morning  .
2	It  has  been  reported  for  a  hour  now  that  weapons  have  fallen  into  the  hands  of  the  opposition  in  Ternopil  and  Lviv  after  seizing  of  government  installations  .
2	Actually  I  never  had  too  many  women  until  I  became  a  white  nationalist  .
2	And  ,  nice  picture  too  !
2	I  myself  would  distance  myself  from  a  family  like  that  .
2	Silence  .
2	I  love  listening  to  their  stories  of  how  things  used  to  be  .
2	Just  got  back  from  my  new  job  .
2	Every  major  retailer  in  the  United  States  has  built  their  expansion  plans  on  an  assumption  that  American  consumers  would  continue  to  spend  at  an  unsustainable  rate  .
2	Nothing  too  major  here  .
0	I  've  seen  negroes  who  look  (  and  undoubtedly  act  )  like  him  .
2	They  seem  to  be  a  fake  window  trying  to  get  you  to  go  to  a  hook  up  site  .
2	the  article  says  they  went  into  mainstream  schooling  so  i  think  that  must  have  played  a  role  in  it.the  drugs  were  proscribed  to  them  for  health  problems
2	My  Father  Had  Red  hair  .
2	I'm  guessing  that  you  are  not  from  Ireland  as  then  you  would  know  how  well  organised  AFA  are  .
2	If  anything  racial  happens  ,  you  will  be  pinpointed  .
2	Check  this  video  out  SF  '  we  must  welcome  Africans  with  open  arms  they  have  every  right  to  be  in  Ireland  '  .
0	Ya,  and  they  kind  of  missed  the  fact  that  he  is  going  to  inner  city  schools  teaching  the  monkeys  how  to  better  kick  your  white  butt  !
2	Being  hit  with  a  paintball  is  not  bad  ,  the  painfull  stuff  is  when  you  are  diving  around  in  air  to  the  floor  and  you  slice  your  elbows  and  knees  up
0	Those  poor  kikes  they  cant  even  escape  antisemetism  in  the  country  were  it  is  punishable  by  death  (  I  am  talking  about  palestinians  )
2	I  seriously  hope  you  have  been  able  to  overcome  that  burden  and  have  gone  on  to  achieve  your  goals  .
2	They  sleep  on  dirty  floors  in  dirty  houses  with  their  dirty  kids  eating  off  dirty  plates  driving  in  dirty  cars  sitting  at  dirty  tables  with  their  dirty  manners  and  dirty  way  of  talking  dirty  way  of  living  they  wear  dirty  clothes  have  dirty  smiles  and  are  all-around  dirty  nasty  people  .
2	I  think  Cork  fans  still  use  it  anyway  .
2	Company  recalls  Chinese  ginger  candy  because  it  's  also  flavored  with  lead  |  candy  ,  ginger  ,  company  -  Top  Stories  -  Asians  put  lead  in  ginger  flavored  candy  .
2	Get  armor  for  every  member  of  your  family  !
2	Yes  and  thank  you  to  those  who  reported  this  vile  sicko  .
2	Actual  names  and  places  could  be  transmitted  using  the  Private  Message  function  .
0	And  here  's  what  David  Irving  's  site  offers  on  Hitler  's  Table  Talks  .
2	What  happened  was  that  Vanemuine  (  God  of  songs  and  games  )  did  n't  like  Estonians  singing  in  English  and  sent  Taara  (  God  of  thunder  and  lighting  )  to  do  something  about  it  Sorry  about  the  off-topic  but  I  just  had  to  post  it  somewhere  and  did  n't  want  to  make  new  topic  for  that  .
2	But  you  get  alot  of  American  White  nationalists  or  Nazis  claiming  to  want  all  non-White  descendants  out  of  America  but  America  is  not  a  native  White  continent  or  country  .
2	Sorry  the  worse  working  class  slum  is  as  Irish  as  the  rest  of  Ireland.I  love  Ireland  and  my  people  all  Irish  are  my  people  .
2	3  *  9  *  50  scope  .
2	Whether  or  not  one  chooses  to  eat  meat  is  a  very  personal  decision  .
2	Who  would  know  more  about  exploiting  people  you  do  n't  give  a  crap  about  other  than  a  member  of  the  tribe  ?
2	The  school  did  not  cause  my  much  trouble  because  it  was  elementary  school  .
0	Black  and  Asian  immigrants  who  are  coming  in  and  those  who  were  borne  here  and  their  breading  patterns  are  the  threat  to  our  gene  pool  and  not  other  white  Europeans  such  as  polish  people  .
2	We  need  to  spread  more  videos  around  Haman  :  WNTube  -  YouTube  the  White  Nationalist  way  ...
2	I  noticed  the  crime  stats  for  Kalispell  are  a  little  higher  than  average  .
2	One  knows  it  's  a  large  number  ,  that  's  for  sure  !
2	A  People  of  strength  always  Honour  their  true  Heroes  .
2	The  negro  would  n't  have  big  buffed  muscle  body  if  it  was  n't  for  white  man  's  technology  .
2	You  are  probably  very  familiar  with  this  campaign  ,  but  others  can  view  just  a  sampling  of  the  press  and  TV  coverage  here  :  https  :  //www.stormfront.org/forum/show  ...  277#post695277  https  :  //www.stormfront.org/forum/show  ...  277#post696338  https  :  //www.stormfront.org/forum/show  ...  277#post696651  https  :  //www.stormfront.org/forum/show  ...  277#post696663  https  :  //www.stormfront.org/forum/show  ...  277#post700173  https  :  //www.stormfront.org/forum/show  ...  277#post700257  https  :  //www.stormfront.org/forum/show  ...  277#post701154  https  :  //www.stormfront.org/forum/show  ...  277#post702119  https  :  //www.stormfront.org/forum/show  ...  277#post709327  Yes  ...  those  are  all  different  news  stories  in  different  cities  in  just  one  activist  campaign  by  Colorado  's  NA  members  .
2	Tiger  woods  was  her  example  and  a  few  others  .
2	Trigonometry  http://www.pinkmonkey.com/coreconcep...jects/trig.htmCoreConceptshttp://www.catcode.com/trig/FAQaboutTrigonometryhttp://www.ping.be/~ping1339/gonio.htmIntroductiontoTrigonometryhttp://www.acts.tinet.ie/trigonometry_645.htmlAsimpleonlineTrigcourseforum.swarthmore.edu/workshops/usi/pascal  Pascal  's  Triangle  http://www.sosmath.com/trig/trig.htmlS.O.S.Mathematicshttp://score.kings.k12.ca.us/trigonometry.html  Collection  of  lesson  plans  for  California  math  students  .
2	If  you  thought  Canada  was  mostly  whites  you  must  have  avoided  cities  .
2	I'm  Scottish  on  my  mom  's  side  and  Portuguese  on  my  dad  's  side  and  I  live  in  the  north  of  Portugal
2	Incredible  then  when  we  see  nowadays  that  the  world  is  saying  that  there  is  a  global  village  and  economies  are  inter  dependent  when  America  sneezes  the  world  catches  a  cold  blahhblahdieblah  it  is  clear  that  the  intention  is  to  move  the  world  into  the  same  economic  interdependency  .
2	Hey  It  's  a  lot  easier  in  High  school  than  in  Middle  school  because  in  high  school  people  stop  careing  so  much  how  the  other  people  see  them  .
2	I  was  reading  a  news  Paper  Today  and  there  was  a  Picture  On  the  Front  Page  Russian  Youth  causing  the  Destruction  while  Kyrgiz  are  staring  at  them
0	I've  heard  the  name  before  but  I  too  have  no  idea  who  she  is  ..  one  of  the  benefits  of  turning  off  the  Talmudivision  and  watching  very  few  modern  movies
2	Absolute  stupidity  !
2	The  word  Jew  mean  a  tribe  from  Jueda  ,  the  word  Jew  then  meant  a  person  living  in  Jueda  ,  and  then  it  meant  a  race  of  people  .
2	its  ok  sister  if  you  need  a  help  hand  you  no  where  to  come  88  have  a  nice  White  day  88  goldeboy  88
2	Im  looking  for  a  good  Aryan  white  male  in  or  around  the  central  jersey  or  surrounding  area  or  some  new  friends  from  all  around
2	--  Palatka  police  said  a  woman  is  recovering  after  two  men  brutally  attacked  her  inside  her  home  early  Wednesday  morning  .
2	Maybe  next  time  he  'll  think  twice  before  picking  fights  .
2	I  think  he  had  a  near  death  experience  and  saw  where  he  is  going  and  now  he  's  clinging  to  life  with  desperate  tenacity
2	P.S.  -  poster  above  me  is  just  a  damn  unsuccessful  troll
2	It's  Mein  Kampf  and  no  he  never  said  anything  about  killing  every  jew  on  the  earth  like  the  jews  claim  he  wanted  to  do  .
